Time, Depth(RAW), Depth(AVG), Velocity(RAW), Velocity(AVG), Temperature(RAW), Battery(RAW), Quartile(RAW), Samples(RAW)
 , mm, mm, mm/s, mm/s, degC, V,  ,  
2018/1/28 00:00:00, 722, 722, 348, 222, 11.24, 12.47, 90, 200
2018/1/28 12:00:00, 722, 722, 174, 196, 11.17, 13.26, 85, 200
2018/1/29 00:00:00, 722, 722, 101, 184, 11.31, 12.47, 127, 200
2018/1/29 12:00:00, 722, 722, 144, 183, 11.31, 14.78, 100, 200
2018/1/30 00:00:00, 722, 722, 150, 178, 11.44, 12.50, 94, 200
2018/1/30 12:00:00, 722, 722, 237, 186, 11.31, 13.26, 104, 200
2018/1/31 00:00:00, 722, 722, 141, 166, 11.50, 12.50, 122, 200
2018/1/31 12:00:00, 722, 722, 117, 153, 11.77, 13.26, 116, 200
2018/2/1 00:00:00, 722, 721, 116, 148, 11.44, 12.50, 102, 200
2018/2/1 12:00:00, 719, 721, 115, 143, 11.57, 13.93, 83, 200
2018/2/2 00:00:00, 722, 721, 129, 153, 11.57, 12.52, 84, 200
2018/2/2 12:00:00, 722, 721, 122, 159, 11.70, 13.98, 92, 200
2018/2/3 00:00:00, 722, 721, 161, 170, 11.50, 12.55, 95, 200
2018/2/3 12:00:00, 722, 721, 198, 175, 11.77, 13.24, 131, 200
2018/2/4 00:00:00, 722, 721, 183, 191, 11.57, 12.55, 105, 200
2018/2/4 12:00:00, 722, 722, 158, 202, 11.70, 13.61, 115, 200
2018/2/5 00:00:00, 722, 721, 271, 212, 11.57, 12.55, 121, 200
2018/2/5 12:00:00, 722, 721, 163, 223, 11.77, 13.98, 89, 200
2018/2/6 00:00:00, 722, 721, 288, 242, 11.57, 12.52, 96, 200
2018/2/6 12:00:00, 722, 722, 124, 204, 11.70, 14.85, 123, 200
2018/2/7 00:00:00, 722, 722, 201, 200, 11.70, 12.50, 58, 200
2018/2/7 12:00:00, 722, 721, 360, 174, 11.70, 14.38, 87, 200
2018/2/8 00:00:00, 719, 721, 144, 183, 11.70, 12.50, 146, 200
2018/2/8 12:00:00, 722, 721, 325, 189, 11.77, 14.38, 116, 200
2018/2/9 00:00:00, 722, 721, 116, 196, 11.64, 12.52, 117, 200
2018/2/9 12:00:00, 719, 719, 161, 180, 12.03, 13.21, 153, 199
2018/2/10 00:00:00, 719, 721, 168, 183, 11.57, 12.47, 161, 200
2018/2/10 12:00:00, 722, 721, 185, 192, 11.83, 13.64, 168, 200
2018/2/11 00:00:00, 722, 720, 108, 185, 11.57, 12.50, 121, 200
2018/2/11 12:00:00, 722, 720, 340, 163, 11.77, 13.26, 54, 200
2018/2/12 00:00:00, 719, 719, 146, 177, 11.57, 12.50, 118, 200
2018/2/12 12:00:00, 719, 720, 119, 174, 11.77, 13.26, 77, 200
2018/2/13 00:00:00, 719, 719, 297, 196, 11.57, 12.47, 123, 200
2018/2/13 12:00:00, 719, 720, 109, 190, 11.77, 13.32, 119, 200
2018/2/14 00:00:00, 719, 719, 145, 179, 11.77, 12.50, 114, 200
2018/2/14 12:00:00, 719, 719, 413, 176, 11.97, 14.01, 28, 200
2018/2/15 00:00:00, 719, 719, 186, 201, 11.83, 12.52, 162, 200
2018/2/15 12:00:00, 722, 719, 227, 196, 11.90, 14.22, 109, 200
2018/2/16 00:00:00, 719, 719, 239, 195, 11.64, 12.47, 125, 200
2018/2/16 12:00:00, 719, 719, 440, 199, 11.77, 13.79, 136, 200
2018/2/17 00:00:00, 722, 719, 151, 234, 11.64, 12.47, 147, 200
2018/2/17 12:00:00, 719, 719, 198, 216, 11.77, 13.29, 91, 200
2018/2/18 00:00:00, 719, 719, 125, 240, 11.64, 12.47, 94, 200
2018/2/18 12:00:00, 719, 719, 385, 228, 11.77, 13.32, 86, 200
2018/2/19 00:00:00, 719, 719, 389, 247, 11.70, 12.47, 125, 200
2018/2/19 12:00:00, 719, 719, 115, 216, 11.97, 14.40, 100, 200
2018/2/20 00:00:00, 719, 719, 308, 230, 11.83, 12.47, 48, 200
2018/2/20 12:00:00, 719, 718, 126, 202, 12.03, 14.40, 139, 200
2018/2/21 00:00:00, 719, 718, 178, 241, 11.90, 12.47, 171, 200
2018/2/21 12:00:00, 719, 719, 388, 210, 12.23, 13.26, 148, 200
2018/2/22 00:00:00, 719, 719, 296, 233, 11.77, 12.50, 98, 200
2018/2/22 12:00:00, 719, 718, 105, 214, 12.10, 13.29, 98, 200
2018/2/23 00:00:00, 719, 718, 461, 247, 11.83, 12.47, 214, 200
2018/2/23 12:00:00, 719, 719, 188, 214, 12.16, 13.26, 117, 200
2018/2/24 00:00:00, 719, 718, 87, 204, 11.90, 12.50, 96, 183
2018/2/24 12:00:00, 719, 718, 117, 190, 12.36, 13.29, 179, 197
2018/2/25 00:00:00, 719, 718, 121, 213, 11.83, 12.50, 99, 200
2018/2/25 12:00:00, 719, 718, 153, 176, 12.30, 13.24, 179, 152
2018/2/26 00:00:00, 719, 718, 92, 169, 12.10, 12.50, 163, 174
2018/2/26 12:00:00, 717, 718, 100, 173, 12.23, 13.29, 142, 200
2018/2/27 00:00:00, 719, 718, 121, 202, 12.03, 12.52, 116, 200
2018/2/27 12:00:00, 719, 719, 283, 207, 12.36, 13.42, 110, 133
2018/2/28 00:00:00, 719, 718, 127, 182, 12.03, 12.44, 106, 200
2018/2/28 12:00:00, 717, 718, 95, 158, 12.56, 13.21, 150, 173
2018/3/1 00:00:00, 719, 718, 90, 168, 12.16, 12.44, 92, 115
2018/3/1 12:00:00, 719, 718, 119, 156, 12.76, 13.24, 94, 157
2018/3/2 00:00:00, 719, 718, 118, 183, 12.23, 12.47, 153, 200
2018/3/2 12:00:00, 719, 718, 109, 180, 12.76, 13.29, 138, 94
2018/3/3 00:00:00, 719, 718, 336, 186, 12.23, 12.50, 24, 200
2018/3/3 12:00:00, 717, 718, 158, 159, 12.89, 13.24, 108, 149
2018/3/4 00:00:00, 717, 718, 96, 166, 12.23, 12.50, 182, 200
2018/3/4 12:00:00, 717, 718, 104, 165, 12.76, 13.21, 88, 177
2018/3/5 00:00:00, 719, 718, 257, 168, 12.23, 12.50, 172, 139
2018/3/5 12:00:00, 717, 718, 128, 157, 12.82, 13.21, 100, 200
2018/3/6 00:00:00, 719, 718, 95, 187, 12.16, 12.47, 153, 200
2018/3/6 12:00:00, 719, 718, 130, 180, 12.23, 13.58, 90, 200
2018/3/7 00:00:00, 719, 717, 127, 161, 11.90, 12.50, 160, 200
2018/3/7 12:00:00, 719, 719, 260, 192, 12.56, 13.42, 50, 200
2018/3/8 00:00:00, 719, 718, 141, 184, 12.10, 12.47, 92, 200
2018/3/8 12:00:00, 719, 718, 361, 162, 12.69, 13.24, 173, 200
2018/3/9 00:00:00, 719, 718, 265, 213, 12.23, 12.47, 64, 200
2018/3/9 12:00:00, 717, 718, 107, 173, 12.56, 13.24, 95, 190
2018/3/10 00:00:00, 719, 718, 400, 221, 12.16, 12.50, 142, 200
2018/3/10 12:00:00, 719, 718, 126, 178, 12.63, 13.26, 101, 140
2018/3/11 00:00:00, 719, 718, 427, 213, 12.03, 12.47, 162, 200
2018/3/11 12:00:00, 719, 718, 124, 171, 12.63, 13.24, 81, 200
2018/3/12 00:00:00, 719, 718, 114, 189, 12.23, 12.47, 202, 200
2018/3/12 12:00:00, 719, 718, 327, 165, 12.63, 14.27, 143, 111
2018/3/13 00:00:00, 719, 718, 115, 223, 12.23, 12.47, 190, 111
2018/3/13 12:00:00, 717, 718, 152, 170, 12.96, 13.37, 150, 90
2018/3/14 00:00:00, 719, 718, 146, 220, 12.30, 12.47, 118, 190
2018/3/14 12:00:00, 719, 718, 108, 165, 12.89, 14.35, 151, 200
2018/3/15 00:00:00, 719, 718, 98, 209, 12.23, 12.42, 168, 200
2018/3/15 12:00:00, 719, 718, 151, 192, 12.82, 13.40, 110, 162
2018/3/16 00:00:00, 717, 718, 255, 268, 12.36, 12.50, 141, 174
2018/3/16 12:00:00, 719, 718, 341, 259, 12.49, 14.03, 213, 181
2018/3/17 00:00:00, 719, 718, 286, 256, 12.16, 12.47, 128, 190
2018/3/17 12:00:00, 717, 718, 147, 225, 12.36, 13.64, 79, 200
2018/3/18 00:00:00, 717, 717, 285, 233, 12.30, 12.47, 127, 200
2018/3/18 12:00:00, 714, 717, 268, 159, 13.02, 13.21, 121, 176
2018/3/19 00:00:00, 717, 717, 115, 194, 12.16, 12.47, 95, 159
2018/3/19 12:00:00, 717, 717, 249, 145, 12.96, 13.32, 120, 108
2018/3/20 00:00:00, 717, 717, 109, 183, 12.43, 12.47, 90, 128
2018/3/20 12:00:00, 717, 717, 238, 155, 12.96, 13.26, 142, 173
2018/3/21 00:00:00, 717, 717, 170, 176, 12.36, 12.44, 171, 200
2018/3/21 12:00:00, 717, 717, 278, 152, 13.02, 13.21, 108, 155
2018/3/22 00:00:00, 717, 717, 121, 199, 12.43, 12.44, 105, 171
2018/3/22 12:00:00, 717, 717, 198, 177, 13.09, 13.24, 114, 200
2018/3/23 00:00:00, 717, 716, 265, 186, 12.49, 12.47, 129, 200
2018/3/23 12:00:00, 717, 717, 83, 147, 13.09, 14.30, 131, 182
2018/3/24 00:00:00, 719, 717, 78, 149, 12.36, 12.42, 123, 69
2018/3/24 12:00:00, 717, 717, 138, 128, 13.15, 13.26, 165, 83
2018/3/25 00:00:00, 717, 717, 122, 154, 12.43, 12.47, 160, 200
2018/3/25 12:00:00, 717, 716, 210, 135, 13.22, 13.21, 105, 96
2018/3/26 00:00:00, 714, 715, 116, 137, 12.56, 12.47, 182, 200
2018/3/26 12:00:00, 714, 714, 151, 126, 13.35, 13.32, 124, 140
2018/3/27 00:00:00, 714, 714, 80, 138, 12.43, 12.44, 89, 132
2018/3/27 12:00:00, 714, 715, 196, 132, 12.69, 13.82, 92, 200
2018/3/28 00:00:00, 717, 716, 296, 199, 12.23, 12.50, 175, 31
2018/3/28 12:00:00, 714, 716, 262, 163, 12.89, 13.40, 99, 200
2018/3/29 00:00:00, 714, 715, 285, 180, 12.49, 12.47, 109, 173
2018/3/29 12:00:00, 714, 716, 102, 174, 13.42, 13.29, 120, 155
2018/3/30 00:00:00, 714, 713, 207, 189, 12.43, 12.47, 154, 179
2018/3/30 12:00:00, 717, 715, 205, 176, 13.02, 13.69, 103, 200
2018/3/31 00:00:00, 717, 714, 408, 169, 12.49, 12.47, 23, 200
2018/3/31 12:00:00, 717, 716, 299, 154, 13.29, 13.32, 117, 102
2018/4/1 00:00:00, 717, 713, 127, 151, 12.49, 12.44, 90, 200
2018/4/1 12:00:00, 714, 715, 298, 149, 13.42, 13.26, 65, 200
2018/4/2 00:00:00, 714, 714, 165, 193, 12.49, 12.44, 151, 144
2018/4/2 12:00:00, 714, 716, 294, 201, 13.35, 13.21, 93, 200
2018/4/3 00:00:00, 714, 714, 346, 214, 12.43, 12.44, 213, 144
2018/4/3 12:00:00, 714, 716, 264, 262, 13.48, 13.26, 184, 192
2018/4/4 00:00:00, 714, 714, 179, 261, 12.43, 12.44, 179, 191
2018/4/4 12:00:00, 714, 716, 295, 249, 13.35, 13.42, 101, 132
2018/4/5 00:00:00, 717, 715, 258, 246, 12.43, 12.47, 166, 200
2018/4/5 12:00:00, 717, 717, 356, 236, 13.29, 14.54, 166, 200
2018/4/6 00:00:00, 717, 716, 314, 260, 12.43, 12.47, 79, 200
2018/4/6 12:00:00, 714, 716, 240, 237, 12.89, 14.62, 158, 200
2018/4/7 00:00:00, 719, 715, 347, 233, 11.83, 12.47, 132, 200
2018/4/7 12:00:00, 717, 717, 364, 242, 12.56, 14.75, 148, 200
2018/4/8 00:00:00, 717, 714, 134, 193, 12.36, 12.47, 98, 200
2018/4/8 12:00:00, 714, 714, 314, 138, 13.42, 13.32, 113, 86
2018/4/9 00:00:00, 714, 713, 108, 169, 12.56, 12.47, 142, 190
2018/4/9 12:00:00, 714, 713, 278, 147, 13.48, 13.48, 122, 191
2018/4/10 00:00:00, 714, 713, 88, 132, 12.56, 12.44, 229, 125
2018/4/10 12:00:00, 717, 713, 79, 119, 13.55, 14.51, 123, 139
2018/4/11 00:00:00, 712, 713, 114, 155, 12.69, 12.47, 164, 116
2018/4/11 12:00:00, 712, 713, 65, 163, 13.22, 14.62, 128, 125
2018/4/12 00:00:00, 712, 712, 132, 147, 12.63, 12.47, 120, 147
2018/4/12 12:00:00, 712, 713, 85, 153, 13.22, 13.32, 165, 200
2018/4/13 00:00:00, 714, 712, 89, 155, 12.63, 12.44, 119, 185
2018/4/13 12:00:00, 714, 713, 178, 156, 13.42, 13.26, 89, 138
2018/4/14 00:00:00, 714, 712, 121, 143, 12.69, 12.47, 85, 171
2018/4/14 12:00:00, 712, 712, 100, 125, 13.62, 14.38, 141, 45
2018/4/15 00:00:00, 712, 712, 106, 148, 12.63, 12.44, 165, 132
2018/4/15 12:00:00, 712, 713, 91, 138, 13.22, 14.19, 78, 116
2018/4/16 00:00:00, 712, 711, 250, 142, 12.63, 12.44, 165, 71
2018/4/16 12:00:00, 709, 711, 140, 114, 13.81, 13.29, 96, 200
2018/4/17 00:00:00, 712, 710, 118, 144, 12.56, 12.44, 146, 132
2018/4/17 12:00:00, 709, 711, 75, 110, 13.62, 13.32, 73, 53
2018/4/18 00:00:00, 712, 711, 79, 126, 12.69, 12.44, 137, 136
2018/4/18 12:00:00, 712, 711, 49, 100, 13.48, 13.37, 75, 28
2018/4/19 00:00:00, 709, 710, 101, 106, 12.69, 12.47, 140, 30
2018/4/19 12:00:00, 709, 711, 90, 106, 13.29, 14.48, 113, 137
2018/4/20 00:00:00, 712, 711, 86, 123, 12.69, 12.47, 174, 108
2018/4/20 12:00:00, 709, 711, 113, 120, 13.75, 13.32, 113, 113
2018/4/21 00:00:00, 706, 710, 58, 123, 12.76, 12.47, 145, 54
2018/4/21 12:00:00, 706, 706, 245, 106, 13.42, 13.45, 210, 15
2018/4/22 00:00:00, 706, 705, 138, 113, 12.69, 12.47, 100, 132
2018/4/22 12:00:00, 706, 705, 55, 96, 13.48, 13.29, 189, 16
2018/4/23 00:00:00, 706, 705, 204, 88, 12.69, 12.44, 164, 39
2018/4/23 12:00:00, 706, 705, 37, 85, 13.75, 13.40, 42, 25
2018/4/24 00:00:00, 706, 705, 49, 89, 12.69, 12.44, 85, 71
2018/4/24 12:00:00, 706, 705, 102, 75, 13.75, 13.24, 132, 143
2018/4/25 00:00:00, 706, 705, 60, 94, 12.76, 12.44, 162, 60
2018/4/25 12:00:00, 706, 705, 94, 97, 13.75, 14.25, 102, 92
2018/4/26 00:00:00, 706, 705, 86, 111, 12.69, 12.42, 176, 9
2018/4/26 12:00:00, 704, 705, 47, 102, 13.75, 14.25, 155, 24
2018/4/27 00:00:00, 704, 705, 79, 89, 12.69, 12.44, 95, 14
2018/4/27 12:00:00, 704, 705, 139, 79, 13.48, 14.51, 95, 32
2018/4/28 00:00:00, 706, 705, 195, 82, 12.63, 12.44, 60, 138
2018/4/28 12:00:00, 706, 705, 107, 73, 13.22, 13.21, 98, 133
2018/4/29 00:00:00, 706, 705, 49, 78, 12.63, 12.42, 103, 51
2018/4/29 12:00:00, 706, 705, 40, 74, 13.55, 13.34, 177, 46
2018/4/30 00:00:00, 704, 705, 64, 73, 12.69, 12.44, 168, 13
2018/4/30 12:00:00, 706, 706, 103, 74, 13.02, 13.37, 102, 87
2018/5/1 00:00:00, 706, 706, 32, 77, 12.69, 12.42, 111, 38
2018/5/1 12:00:00, 706, 706, 63, 71, 13.62, 13.24, 106, 41
2018/5/2 00:00:00, 706, 706, 99, 95, 12.69, 12.44, 235, 47
2018/5/2 12:00:00, 706, 706, 87, 83, 13.29, 14.19, 105, 140
2018/5/3 00:00:00, 706, 706, 64, 80, 12.76, 12.47, 121, 18
2018/5/3 12:00:00, 706, 706, 114, 77, 13.29, 14.01, 175, 130
2018/5/4 00:00:00, 706, 706, 84, 86, 12.76, 12.44, 108, 74
2018/5/4 12:00:00, 706, 705, 69, 77, 13.35, 14.14, 92, 80
2018/5/5 00:00:00, 706, 705, 66, 74, 12.76, 12.44, 105, 82
2018/5/5 12:00:00, 706, 705, 97, 70, 13.62, 14.09, 157, 52
2018/5/6 00:00:00, 706, 706, 50, 72, 12.76, 12.44, 104, 7
2018/5/6 12:00:00, 704, 705, 154, 69, 13.62, 14.59, 92, 11
2018/5/7 00:00:00, 706, 705, 41, 72, 12.76, 12.47, 131, 29
2018/5/7 12:00:00, 706, 705, 59, 74, 13.88, 13.37, 108, 24
2018/5/8 00:00:00, 704, 705, 105, 77, 12.76, 12.44, 117, 53
2018/5/8 12:00:00, 704, 704, 92, 77, 13.48, 13.56, 98, 67
2018/5/9 00:00:00, 706, 705, 51, 84, 12.69, 12.44, 126, 31
2018/5/9 12:00:00, 706, 705, 33, 84, 13.42, 13.48, 116, 55
2018/5/10 00:00:00, 704, 704, 84, 86, 12.76, 12.44, 93, 79
2018/5/10 12:00:00, 706, 705, 226, 90, 13.81, 13.40, 117, 25
2018/5/11 00:00:00, 704, 704, 66, 97, 12.76, 12.44, 96, 15
