Time, Depth(RAW), Depth(AVG), Velocity(RAW), Velocity(AVG), Temperature(RAW), Battery(RAW), Quartile(RAW), Samples(RAW)
 , mm, mm, mm/s, mm/s, degC, V,  ,  
2018/1/13 12:00:00, 402, 389, 1439, 1465, 11.70, 13.13, 15, 200
2018/1/14 00:00:00, 371, 390, 1470, 1464, 11.64, 12.52, 60, 200
2018/1/14 12:00:00, 384, 388, 1532, 1462, 11.70, 13.13, 54, 200
2018/1/15 00:00:00, 392, 386, 1582, 1462, 11.64, 12.55, 57, 200
2018/1/15 12:00:00, 400, 386, 1497, 1456, 11.70, 13.93, 50, 200
2018/1/16 00:00:00, 397, 389, 1575, 1465, 11.64, 12.50, 26, 200
2018/1/16 12:00:00, 400, 388, 1324, 1475, 11.70, 13.69, 46, 200
2018/1/17 00:00:00, 400, 390, 1117, 1476, 11.64, 12.52, 77, 200
2018/1/17 12:00:00, 384, 391, 1207, 1475, 11.70, 14.06, 79, 200
2018/1/18 00:00:00, 389, 390, 1257, 1474, 11.64, 12.52, 53, 200
2018/1/18 12:00:00, 405, 388, 1303, 1470, 11.70, 14.14, 59, 200
2018/1/19 00:00:00, 371, 388, 1653, 1471, 11.64, 12.55, 60, 200
2018/1/19 12:00:00, 400, 389, 1497, 1470, 11.70, 13.24, 49, 200
2018/1/20 00:00:00, 394, 387, 1413, 1460, 11.64, 12.58, 57, 200
2018/1/20 12:00:00, 389, 389, 1391, 1456, 11.70, 13.69, 80, 200
2018/1/21 00:00:00, 400, 390, 1450, 1456, 11.64, 12.55, 57, 200
2018/1/21 12:00:00, 394, 389, 1439, 1449, 11.70, 13.40, 50, 200
2018/1/22 00:00:00, 392, 386, 1470, 1447, 11.64, 12.52, 57, 200
2018/1/22 12:00:00, 389, 387, 1539, 1437, 11.70, 13.74, 54, 200
2018/1/23 00:00:00, 381, 387, 1645, 1433, 11.64, 12.52, 49, 200
2018/1/23 12:00:00, 381, 386, 1525, 1428, 11.70, 13.74, 14, 200
2018/1/24 00:00:00, 389, 387, 1567, 1426, 11.64, 12.52, 21, 200
2018/1/24 12:00:00, 402, 387, 1281, 1423, 11.64, 13.50, 45, 200
2018/1/25 00:00:00, 397, 386, 1705, 1410, 11.64, 12.52, 17, 200
2018/1/25 12:00:00, 384, 381, 1372, 1381, 11.64, 13.24, 70, 200
2018/1/26 00:00:00, 379, 379, 1323, 1370, 11.64, 12.52, 34, 200
2018/1/26 12:00:00, 379, 379, 1244, 1361, 11.70, 13.19, 56, 200
2018/1/27 00:00:00, 384, 378, 1613, 1353, 11.64, 12.52, 25, 200
2018/1/27 12:00:00, 379, 378, 1220, 1353, 11.64, 13.19, 86, 200
2018/1/28 00:00:00, 376, 379, 1323, 1354, 11.64, 12.50, 36, 200
2018/1/28 12:00:00, 373, 377, 1445, 1350, 11.70, 13.29, 16, 200
2018/1/29 00:00:00, 373, 378, 1333, 1351, 11.64, 12.50, 64, 200
2018/1/29 12:00:00, 389, 377, 1153, 1348, 11.70, 13.19, 72, 200
2018/1/30 00:00:00, 363, 378, 1312, 1342, 11.64, 12.55, 34, 200
2018/1/30 12:00:00, 360, 377, 1037, 1345, 11.64, 13.13, 68, 200
2018/1/31 00:00:00, 373, 377, 1277, 1340, 11.64, 12.55, 38, 200
2018/1/31 12:00:00, 379, 376, 1281, 1331, 11.64, 12.81, 64, 200
2018/2/1 00:00:00, 381, 377, 1432, 1338, 11.64, 12.58, 110, 200
2018/2/1 12:00:00, 381, 377, 1445, 1328, 11.70, 13.42, 62, 200
2018/2/2 00:00:00, 386, 377, 1262, 1333, 11.64, 12.60, 46, 200
2018/2/2 12:00:00, 371, 376, 1445, 1316, 11.70, 13.66, 25, 200
2018/2/3 00:00:00, 381, 377, 1407, 1313, 11.64, 12.58, 14, 200
2018/2/3 12:00:00, 379, 376, 1396, 1312, 11.70, 13.74, 27, 200
2018/2/4 00:00:00, 386, 377, 1091, 1314, 11.64, 12.60, 26, 200
2018/2/4 12:00:00, 365, 376, 1092, 1302, 11.70, 13.37, 42, 200
2018/2/5 00:00:00, 368, 377, 1333, 1310, 11.64, 12.66, 28, 200
2018/2/5 12:00:00, 379, 376, 1351, 1307, 11.70, 13.45, 21, 200
2018/2/6 00:00:00, 371, 376, 1575, 1307, 11.64, 12.63, 15, 200
2018/2/6 12:00:00, 384, 375, 1012, 1299, 11.70, 13.40, 86, 200
2018/2/7 00:00:00, 384, 375, 1350, 1303, 11.64, 12.60, 65, 200
2018/2/7 12:00:00, 368, 375, 1451, 1295, 11.70, 13.24, 28, 200
2018/2/8 00:00:00, 376, 375, 1081, 1285, 11.64, 12.60, 57, 200
2018/2/8 12:00:00, 376, 375, 1263, 1284, 11.70, 13.32, 64, 200
2018/2/9 00:00:00, 371, 374, 1425, 1282, 11.64, 12.63, 64, 200
2018/2/9 12:00:00, 379, 374, 1356, 1289, 11.70, 13.13, 14, 200
2018/2/10 00:00:00, 365, 374, 1140, 1280, 11.64, 12.52, 24, 200
2018/2/10 12:00:00, 371, 373, 938, 1276, 11.70, 13.26, 38, 200
2018/2/11 00:00:00, 373, 373, 1248, 1274, 11.64, 12.60, 35, 200
2018/2/11 12:00:00, 379, 373, 1458, 1272, 11.70, 13.34, 110, 200
2018/2/12 00:00:00, 379, 372, 996, 1267, 11.64, 12.60, 42, 200
2018/2/12 12:00:00, 371, 372, 1248, 1262, 11.70, 13.26, 44, 200
2018/2/13 00:00:00, 376, 372, 1267, 1263, 11.64, 12.58, 60, 200
2018/2/13 12:00:00, 371, 372, 1334, 1262, 11.70, 13.21, 57, 200
2018/2/14 00:00:00, 373, 372, 1355, 1267, 11.64, 12.60, 61, 200
2018/2/14 12:00:00, 379, 371, 1324, 1261, 11.70, 13.11, 52, 200
2018/2/15 00:00:00, 365, 371, 1344, 1259, 11.64, 12.63, 23, 200
2018/2/15 12:00:00, 368, 370, 951, 1255, 11.70, 13.13, 87, 200
2018/2/16 00:00:00, 368, 370, 797, 1255, 11.64, 12.63, 92, 200
2018/2/16 12:00:00, 365, 369, 1308, 1248, 11.70, 13.50, 61, 200
2018/2/17 00:00:00, 384, 369, 1372, 1255, 11.64, 12.52, 17, 200
2018/2/17 12:00:00, 371, 369, 1190, 1245, 11.70, 13.16, 56, 200
2018/2/18 00:00:00, 376, 369, 1510, 1242, 11.64, 12.55, 13, 200
2018/2/18 12:00:00, 368, 369, 1203, 1239, 11.70, 13.16, 14, 200
2018/2/19 00:00:00, 371, 368, 868, 1234, 11.64, 12.58, 79, 200
2018/2/19 12:00:00, 368, 368, 1195, 1230, 11.70, 13.24, 52, 200
2018/2/20 00:00:00, 373, 369, 1372, 1231, 11.64, 12.58, 20, 200
2018/2/20 12:00:00, 371, 367, 1133, 1226, 11.70, 13.77, 50, 200
2018/2/21 00:00:00, 379, 368, 1070, 1235, 11.64, 12.60, 42, 200
2018/2/21 12:00:00, 360, 367, 1324, 1237, 11.70, 14.25, 31, 200
2018/2/22 00:00:00, 371, 369, 1156, 1220, 11.64, 12.60, 31, 200
2018/2/22 12:00:00, 371, 367, 1174, 1238, 11.70, 13.42, 34, 200
2018/2/23 00:00:00, 352, 369, 1156, 1237, 11.64, 12.58, 34, 200
2018/2/23 12:00:00, 363, 367, 1268, 1231, 11.70, 13.26, 68, 200
2018/2/24 00:00:00, 365, 367, 1272, 1229, 11.64, 12.63, 56, 200
2018/2/24 12:00:00, 371, 366, 948, 1234, 11.70, 13.93, 65, 200
2018/2/25 00:00:00, 363, 366, 1312, 1228, 11.64, 12.63, 20, 200
2018/2/25 12:00:00, 368, 366, 1339, 1228, 11.70, 13.42, 50, 200
2018/2/26 00:00:00, 376, 366, 1438, 1229, 11.64, 12.63, 15, 200
2018/2/26 12:00:00, 373, 365, 1458, 1227, 11.70, 13.21, 11, 200
2018/2/27 00:00:00, 363, 365, 1148, 1222, 11.64, 12.66, 33, 200
2018/2/27 12:00:00, 371, 365, 997, 1224, 11.70, 13.24, 48, 200
2018/2/28 00:00:00, 365, 366, 1257, 1222, 11.64, 12.63, 46, 200
2018/2/28 12:00:00, 363, 363, 1157, 1221, 11.70, 14.06, 55, 200
2018/3/1 00:00:00, 373, 365, 1160, 1216, 11.64, 12.63, 19, 200
2018/3/1 12:00:00, 349, 364, 1207, 1225, 11.70, 13.74, 45, 200
2018/3/2 00:00:00, 363, 363, 1262, 1215, 11.64, 12.63, 57, 200
2018/3/2 12:00:00, 365, 364, 967, 1216, 11.70, 13.90, 62, 200
2018/3/3 00:00:00, 360, 363, 1272, 1205, 11.64, 12.66, 51, 200
2018/3/3 12:00:00, 360, 362, 1099, 1202, 11.70, 13.93, 73, 200
2018/3/4 00:00:00, 376, 365, 1040, 1200, 11.64, 12.68, 31, 200
2018/3/4 12:00:00, 365, 361, 1157, 1202, 11.70, 13.61, 18, 200
2018/3/5 00:00:00, 365, 363, 1114, 1199, 11.64, 12.66, 32, 200
2018/3/5 12:00:00, 355, 363, 1277, 1202, 11.70, 14.64, 41, 200
2018/3/6 00:00:00, 368, 362, 1361, 1203, 11.64, 12.60, 18, 200
2018/3/6 12:00:00, 371, 363, 1379, 1204, 11.70, 13.53, 48, 200
2018/3/7 00:00:00, 363, 361, 1156, 1198, 11.64, 12.63, 15, 200
2018/3/7 12:00:00, 365, 360, 1248, 1203, 11.70, 13.48, 25, 200
2018/3/8 00:00:00, 363, 363, 1297, 1196, 11.64, 12.63, 22, 200
2018/3/8 12:00:00, 363, 361, 1149, 1201, 11.70, 13.40, 23, 200
2018/3/9 00:00:00, 363, 360, 1234, 1199, 11.64, 12.63, 22, 200
2018/3/9 12:00:00, 360, 363, 1385, 1198, 11.70, 14.64, 19, 200
2018/3/10 00:00:00, 344, 361, 1238, 1201, 11.64, 12.66, 27, 200
2018/3/10 12:00:00, 365, 360, 1165, 1203, 11.70, 14.54, 34, 200
2018/3/11 00:00:00, 357, 362, 1355, 1198, 11.64, 12.63, 53, 200
2018/3/11 12:00:00, 363, 360, 1078, 1189, 11.70, 13.95, 19, 200
2018/3/12 00:00:00, 360, 361, 1361, 1190, 11.64, 12.63, 64, 200
2018/3/12 12:00:00, 365, 360, 1433, 1190, 11.70, 14.11, 18, 200
2018/3/13 00:00:00, 360, 360, 1307, 1192, 11.64, 12.63, 27, 200
2018/3/13 12:00:00, 368, 362, 1297, 1185, 11.70, 13.95, 23, 200
2018/3/14 00:00:00, 360, 361, 1238, 1183, 11.64, 12.66, 48, 200
2018/3/14 12:00:00, 363, 362, 1203, 1188, 11.70, 13.90, 29, 200
2018/3/15 00:00:00, 365, 361, 1395, 1194, 11.64, 12.52, 11, 200
2018/3/15 12:00:00, 360, 361, 1226, 1189, 11.70, 13.77, 72, 200
2018/3/16 00:00:00, 363, 361, 1225, 1192, 11.64, 12.66, 20, 200
2018/3/16 12:00:00, 365, 362, 917, 1200, 11.70, 13.87, 58, 200
2018/3/17 00:00:00, 357, 362, 1198, 1203, 11.64, 12.63, 30, 200
2018/3/17 12:00:00, 360, 359, 1221, 1199, 11.70, 13.50, 21, 200
2018/3/18 00:00:00, 357, 362, 1257, 1196, 11.64, 12.63, 24, 200
2018/3/18 12:00:00, 357, 361, 1165, 1194, 11.70, 13.66, 28, 200
2018/3/19 00:00:00, 360, 361, 1077, 1199, 11.64, 12.66, 23, 200
2018/3/19 12:00:00, 363, 360, 1288, 1199, 11.70, 13.34, 20, 200
2018/3/20 00:00:00, 376, 361, 1355, 1197, 11.64, 12.66, 25, 200
2018/3/20 12:00:00, 373, 360, 1044, 1200, 11.70, 13.29, 28, 200
2018/3/21 00:00:00, 363, 362, 1292, 1203, 11.64, 12.63, 39, 200
2018/3/21 12:00:00, 360, 361, 1118, 1203, 11.70, 13.11, 21, 200
2018/3/22 00:00:00, 357, 361, 1110, 1201, 11.64, 12.66, 30, 200
2018/3/22 12:00:00, 360, 360, 1288, 1205, 11.70, 13.48, 21, 200
2018/3/23 00:00:00, 355, 361, 1476, 1205, 11.64, 12.66, 23, 200
2018/3/23 12:00:00, 368, 361, 1235, 1203, 11.70, 13.34, 31, 200
2018/3/24 00:00:00, 360, 361, 1323, 1195, 11.64, 12.66, 24, 200
2018/3/24 12:00:00, 355, 359, 1339, 1195, 11.70, 13.19, 24, 200
2018/3/25 00:00:00, 357, 363, 1102, 1194, 11.64, 12.66, 35, 200
2018/3/25 12:00:00, 371, 361, 1057, 1195, 11.70, 13.16, 48, 200
2018/3/26 00:00:00, 360, 362, 1287, 1194, 11.64, 12.66, 13, 200
2018/3/26 12:00:00, 363, 360, 1217, 1189, 11.70, 13.34, 29, 200
2018/3/27 00:00:00, 363, 362, 1121, 1195, 11.64, 12.60, 62, 200
2018/3/27 12:00:00, 352, 362, 1263, 1194, 11.70, 13.90, 66, 200
2018/3/28 00:00:00, 373, 360, 1106, 1204, 11.64, 12.60, 42, 200
2018/3/28 12:00:00, 363, 359, 1111, 1206, 11.70, 13.58, 30, 200
2018/3/29 00:00:00, 363, 360, 1287, 1199, 11.64, 12.60, 16, 200
2018/3/29 12:00:00, 368, 360, 1212, 1200, 11.70, 13.37, 17, 200
2018/3/30 00:00:00, 365, 361, 1202, 1202, 11.64, 12.66, 15, 200
2018/3/30 12:00:00, 365, 360, 1182, 1203, 11.70, 13.82, 22, 200
2018/3/31 00:00:00, 363, 360, 1378, 1201, 11.64, 12.63, 21, 200
2018/3/31 12:00:00, 365, 358, 1293, 1200, 11.70, 13.42, 15, 200
2018/4/1 00:00:00, 357, 357, 1070, 1192, 11.64, 12.63, 15, 200
2018/4/1 12:00:00, 347, 355, 1054, 1166, 11.70, 13.21, 22, 200
2018/4/2 00:00:00, 344, 355, 1267, 1177, 11.64, 12.63, 44, 200
2018/4/2 12:00:00, 360, 356, 1161, 1176, 11.70, 13.34, 26, 200
2018/4/3 00:00:00, 360, 357, 1207, 1179, 11.70, 12.66, 42, 200
2018/4/3 12:00:00, 360, 357, 1165, 1181, 11.70, 13.61, 23, 200
2018/4/4 00:00:00, 363, 356, 1030, 1180, 11.64, 12.66, 26, 200
2018/4/4 12:00:00, 360, 354, 912, 1176, 11.70, 13.37, 32, 200
2018/4/5 00:00:00, 352, 356, 1067, 1175, 11.64, 12.63, 21, 200
2018/4/5 12:00:00, 347, 354, 965, 1174, 11.70, 13.58, 47, 200
2018/4/6 00:00:00, 344, 355, 1318, 1173, 11.64, 12.63, 22, 200
2018/4/6 12:00:00, 349, 355, 1129, 1173, 11.70, 13.82, 30, 200
2018/4/7 00:00:00, 355, 356, 1277, 1174, 11.64, 12.58, 23, 200
2018/4/7 12:00:00, 360, 358, 1145, 1166, 11.70, 14.01, 18, 200
2018/4/8 00:00:00, 355, 359, 1084, 1163, 11.64, 12.60, 25, 200
2018/4/8 12:00:00, 368, 357, 1356, 1171, 11.70, 14.14, 13, 200
2018/4/9 00:00:00, 363, 357, 1198, 1170, 11.64, 12.63, 25, 200
2018/4/9 12:00:00, 360, 357, 1420, 1176, 11.70, 13.11, 47, 200
2018/4/10 00:00:00, 357, 358, 1046, 1177, 11.64, 12.66, 26, 200
2018/4/10 12:00:00, 363, 355, 1003, 1176, 11.70, 13.11, 24, 200
2018/4/11 00:00:00, 355, 358, 1202, 1185, 11.64, 12.66, 56, 200
2018/4/11 12:00:00, 360, 355, 1308, 1182, 11.77, 13.37, 31, 200
2018/4/12 00:00:00, 352, 356, 1168, 1177, 11.64, 12.63, 35, 200
2018/4/12 12:00:00, 357, 356, 1318, 1178, 11.70, 13.53, 15, 200
2018/4/13 00:00:00, 357, 355, 1212, 1172, 11.64, 12.63, 15, 200
2018/4/13 12:00:00, 347, 354, 988, 1176, 11.77, 13.29, 27, 200
2018/4/14 00:00:00, 347, 354, 1194, 1170, 11.64, 12.63, 16, 200
2018/4/14 12:00:00, 357, 353, 985, 1171, 11.77, 13.11, 43, 200
2018/4/15 00:00:00, 355, 357, 1160, 1153, 11.64, 12.60, 39, 200
2018/4/15 12:00:00, 365, 358, 1174, 1150, 11.70, 13.53, 16, 200
2018/4/16 00:00:00, 349, 359, 1318, 1156, 11.64, 12.60, 8, 200
2018/4/16 12:00:00, 357, 357, 1126, 1152, 11.83, 13.21, 26, 200
2018/4/17 00:00:00, 355, 359, 1152, 1155, 11.64, 12.60, 26, 200
2018/4/17 12:00:00, 363, 358, 1324, 1155, 11.77, 13.19, 16, 200
2018/4/18 00:00:00, 355, 359, 1401, 1156, 11.64, 12.60, 17, 200
2018/4/18 12:00:00, 360, 358, 1003, 1162, 11.77, 13.13, 23, 200
2018/4/19 00:00:00, 360, 359, 1198, 1161, 11.64, 12.60, 14, 200
2018/4/19 12:00:00, 363, 359, 1078, 1167, 11.70, 13.77, 20, 200
2018/4/20 00:00:00, 357, 360, 1148, 1165, 11.64, 12.60, 25, 200
2018/4/20 12:00:00, 365, 361, 1313, 1158, 11.77, 13.19, 24, 200
2018/4/21 00:00:00, 363, 361, 1117, 1165, 11.64, 12.63, 26, 200
2018/4/21 12:00:00, 360, 360, 1190, 1171, 11.83, 13.37, 25, 200
2018/4/22 00:00:00, 360, 358, 1084, 1164, 11.64, 12.63, 23, 200
2018/4/22 12:00:00, 363, 358, 1133, 1169, 11.83, 13.42, 50, 200
2018/4/23 00:00:00, 360, 357, 1189, 1168, 11.64, 12.60, 18, 200
2018/4/23 12:00:00, 357, 356, 1141, 1170, 11.83, 13.21, 27, 200
2018/4/24 00:00:00, 360, 356, 1307, 1194, 11.64, 12.63, 53, 200
2018/4/24 12:00:00, 352, 355, 1088, 1207, 11.77, 13.13, 44, 200
2018/4/25 00:00:00, 349, 356, 1095, 1204, 11.64, 12.63, 19, 200
2018/4/25 12:00:00, 360, 356, 1114, 1205, 11.77, 14.62, 15, 200
2018/4/26 00:00:00, 355, 356, 1216, 1211, 11.64, 12.60, 20, 200
2018/4/26 12:00:00, 352, 355, 1385, 1224, 11.77, 13.50, 12, 200
2018/4/27 00:00:00, 357, 356, 1238, 1224, 11.64, 12.63, 24, 200
2018/4/27 12:00:00, 355, 355, 1141, 1227, 11.70, 13.24, 21, 200
2018/4/28 00:00:00, 357, 355, 1129, 1223, 11.64, 12.60, 44, 200
2018/4/28 12:00:00, 357, 355, 1239, 1224, 11.70, 13.32, 21, 200
2018/4/29 00:00:00, 355, 355, 1220, 1222, 11.64, 12.60, 18, 200
2018/4/29 12:00:00, 349, 354, 1426, 1211, 11.77, 13.40, 11, 200
2018/4/30 00:00:00, 344, 355, 1088, 1211, 11.64, 12.63, 37, 200
2018/4/30 12:00:00, 341, 354, 1177, 1213, 11.64, 13.21, 47, 200
2018/5/1 00:00:00, 357, 355, 1243, 1212, 11.64, 12.60, 25, 200
2018/5/1 12:00:00, 352, 354, 1081, 1212, 11.70, 13.34, 24, 200
2018/5/2 00:00:00, 355, 355, 1008, 1202, 11.64, 12.63, 32, 200
2018/5/2 12:00:00, 360, 354, 1313, 1204, 11.70, 13.74, 15, 200
2018/5/3 00:00:00, 360, 355, 1243, 1204, 11.64, 12.63, 13, 200
2018/5/3 12:00:00, 355, 354, 1339, 1204, 11.70, 13.82, 12, 200
2018/5/4 00:00:00, 360, 355, 1378, 1211, 11.64, 12.55, 14, 200
2018/5/4 12:00:00, 352, 355, 988, 1198, 11.77, 13.19, 48, 200
2018/5/5 00:00:00, 352, 355, 1185, 1195, 11.64, 12.63, 28, 200
2018/5/5 12:00:00, 357, 355, 1248, 1195, 11.77, 13.29, 24, 200
2018/5/6 00:00:00, 357, 354, 1121, 1193, 11.64, 12.60, 20, 200
2018/5/6 12:00:00, 344, 355, 1078, 1199, 11.77, 14.72, 24, 200
2018/5/7 00:00:00, 355, 355, 1297, 1195, 11.64, 12.63, 19, 200
2018/5/7 12:00:00, 357, 355, 988, 1202, 11.77, 13.48, 31, 200
2018/5/8 00:00:00, 363, 355, 1156, 1198, 11.64, 12.63, 18, 200
2018/5/8 12:00:00, 360, 355, 1199, 1198, 11.70, 13.77, 17, 200
2018/5/9 00:00:00, 357, 356, 1262, 1197, 11.64, 12.63, 16, 200
2018/5/9 12:00:00, 355, 355, 1385, 1205, 11.70, 13.32, 19, 200
2018/5/10 00:00:00, 355, 355, 1084, 1203, 11.64, 12.60, 22, 200
2018/5/10 12:00:00, 347, 356, 1268, 1191, 11.83, 13.26, 30, 200
2018/5/11 00:00:00, 360, 356, 1216, 1185, 11.64, 12.60, 23, 200
2018/5/11 12:00:00, 349, 353, 1277, 1186, 11.83, 13.32, 42, 200
2018/5/12 00:00:00, 341, 350, 1257, 1195, 11.64, 12.60, 14, 200
2018/5/12 12:00:00, 352, 349, 1396, 1191, 11.77, 13.16, 23, 200
2018/5/13 00:00:00, 352, 350, 1390, 1193, 11.64, 12.60, 16, 200
2018/5/13 12:00:00, 352, 349, 1226, 1192, 11.70, 13.93, 15, 200
2018/5/14 00:00:00, 352, 350, 1136, 1189, 11.64, 12.52, 32, 200
2018/5/14 12:00:00, 349, 350, 1081, 1185, 11.83, 13.29, 30, 200
2018/5/15 00:00:00, 341, 350, 993, 1171, 11.64, 12.60, 21, 200
2018/5/15 12:00:00, 357, 350, 1235, 1163, 11.83, 13.42, 16, 200
2018/5/16 00:00:00, 347, 350, 1077, 1168, 11.64, 12.60, 50, 200
2018/5/16 12:00:00, 344, 349, 1099, 1173, 11.77, 13.29, 30, 200
2018/5/17 00:00:00, 341, 350, 1067, 1160, 11.64, 12.60, 32, 200
2018/5/17 12:00:00, 355, 350, 1217, 1128, 11.83, 13.24, 15, 200
2018/5/18 00:00:00, 352, 350, 1243, 1120, 11.64, 12.60, 27, 200
2018/5/18 12:00:00, 355, 350, 1207, 1118, 11.77, 13.74, 19, 200
2018/5/19 00:00:00, 355, 350, 1152, 1122, 11.64, 12.60, 37, 200
2018/5/19 12:00:00, 344, 349, 1165, 1126, 11.70, 13.11, 17, 200
2018/5/20 00:00:00, 349, 350, 1307, 1123, 11.64, 12.60, 40, 200
2018/5/20 12:00:00, 352, 349, 967, 1116, 11.83, 13.21, 22, 200
2018/5/21 00:00:00, 347, 350, 1084, 1113, 11.64, 12.63, 30, 200
2018/5/21 12:00:00, 349, 349, 1074, 1118, 11.70, 13.11, 22, 200
2018/5/22 00:00:00, 352, 349, 1102, 1098, 11.64, 12.60, 25, 200
2018/5/22 12:00:00, 347, 349, 924, 1098, 11.77, 13.53, 38, 200
2018/5/23 00:00:00, 347, 349, 1110, 1100, 11.64, 12.58, 20, 200
2018/5/23 12:00:00, 352, 349, 957, 1100, 11.83, 14.32, 24, 200
2018/5/24 00:00:00, 341, 350, 985, 1094, 11.70, 12.60, 31, 200
2018/5/24 12:00:00, 349, 349, 1054, 1109, 11.70, 13.66, 24, 200
2018/5/25 00:00:00, 347, 350, 1221, 1099, 11.70, 12.60, 21, 200
2018/5/25 12:00:00, 344, 350, 1064, 1100, 11.77, 13.69, 37, 200
2018/5/26 00:00:00, 357, 349, 1060, 1085, 11.70, 12.60, 18, 200
2018/5/26 12:00:00, 355, 349, 965, 1088, 11.77, 13.08, 31, 200
2018/5/27 00:00:00, 355, 351, 1137, 1091, 11.70, 12.58, 22, 200
2018/5/27 12:00:00, 357, 351, 1074, 1103, 11.77, 14.43, 27, 200
2018/5/28 00:00:00, 355, 351, 1361, 1121, 11.64, 12.58, 14, 200
2018/5/28 12:00:00, 339, 351, 1018, 1124, 11.70, 13.37, 37, 200
2018/5/29 00:00:00, 349, 351, 954, 1139, 11.70, 12.60, 58, 200
2018/5/29 12:00:00, 352, 351, 1054, 1133, 11.70, 13.58, 19, 200
2018/5/30 00:00:00, 344, 351, 1125, 1122, 11.64, 12.60, 17, 200
2018/5/30 12:00:00, 339, 350, 1114, 1128, 11.70, 13.08, 40, 200
2018/5/31 00:00:00, 347, 352, 1198, 1127, 11.64, 12.47, 27, 200
2018/5/31 12:00:00, 379, 362, 1174, 1196, 11.70, 13.74, 16, 200
2018/6/1 00:00:00, 381, 373, 1156, 1272, 11.64, 12.63, 20, 200
2018/6/1 12:00:00, 379, 375, 1235, 1300, 11.77, 13.13, 23, 200
2018/6/2 00:00:00, 363, 375, 1257, 1288, 11.64, 12.63, 30, 200
2018/6/2 12:00:00, 371, 369, 1226, 1244, 11.77, 13.16, 22, 200
2018/6/3 00:00:00, 371, 365, 1339, 1208, 11.64, 12.60, 17, 200
2018/6/3 12:00:00, 355, 363, 1153, 1192, 11.77, 13.50, 33, 200
2018/6/4 00:00:00, 360, 360, 1220, 1168, 11.64, 12.60, 22, 200
2018/6/4 12:00:00, 373, 362, 1277, 1179, 11.70, 13.21, 21, 200
2018/6/5 00:00:00, 352, 361, 1248, 1182, 11.64, 12.52, 31, 200
2018/6/5 12:00:00, 379, 368, 1351, 1246, 11.77, 13.32, 16, 200
2018/6/6 00:00:00, 381, 375, 1229, 1285, 11.64, 12.60, 62, 200
2018/6/6 12:00:00, 371, 375, 1345, 1295, 11.83, 13.37, 14, 200
2018/6/7 00:00:00, 371, 374, 1407, 1284, 11.64, 12.58, 15, 200
2018/6/7 12:00:00, 371, 370, 1293, 1259, 11.77, 13.34, 17, 200
2018/6/8 00:00:00, 363, 368, 1238, 1229, 11.64, 12.60, 30, 200
2018/6/8 12:00:00, 357, 365, 1129, 1217, 11.70, 13.85, 39, 200
2018/6/9 00:00:00, 365, 364, 1277, 1196, 11.64, 12.60, 13, 200
2018/6/9 12:00:00, 368, 362, 1451, 1179, 11.70, 13.13, 14, 200
2018/6/10 00:00:00, 360, 363, 1081, 1165, 11.64, 12.60, 41, 200
2018/6/10 12:00:00, 371, 365, 1288, 1198, 11.70, 13.42, 12, 200
2018/6/11 00:00:00, 381, 371, 1312, 1265, 11.64, 12.60, 22, 200
2018/6/11 12:00:00, 371, 374, 1351, 1313, 11.70, 14.06, 54, 200
2018/6/12 00:00:00, 384, 376, 1307, 1315, 11.64, 12.60, 19, 200
2018/6/12 12:00:00, 379, 377, 1356, 1329, 11.70, 13.45, 22, 200
2018/6/13 00:00:00, 376, 379, 1484, 1316, 11.70, 12.60, 23, 200
2018/6/13 12:00:00, 386, 379, 1414, 1310, 11.77, 14.85, 36, 200
2018/6/14 00:00:00, 384, 380, 1156, 1315, 11.64, 12.60, 41, 200
2018/6/14 12:00:00, 376, 381, 1329, 1323, 11.70, 13.42, 18, 200
2018/6/15 00:00:00, 381, 381, 1367, 1325, 11.64, 12.60, 14, 200
2018/6/15 12:00:00, 394, 384, 1351, 1355, 11.70, 13.53, 61, 200
2018/6/16 00:00:00, 386, 390, 1391, 1393, 11.70, 12.58, 31, 200
2018/6/16 12:00:00, 379, 388, 1426, 1395, 11.77, 13.13, 63, 200
2018/6/17 00:00:00, 400, 386, 1367, 1379, 11.70, 12.60, 32, 200
2018/6/17 12:00:00, 384, 385, 1420, 1376, 11.83, 13.50, 44, 200
2018/6/18 00:00:00, 384, 384, 1477, 1355, 11.70, 12.60, 17, 200
2018/6/18 12:00:00, 371, 382, 1408, 1344, 11.90, 13.08, 16, 200
2018/6/19 00:00:00, 379, 380, 1408, 1320, 11.77, 12.60, 18, 200
2018/6/19 12:00:00, 357, 377, 1451, 1304, 11.90, 13.19, 23, 200
2018/6/20 00:00:00, 371, 374, 1379, 1292, 11.83, 12.60, 20, 200
2018/6/20 12:00:00, 371, 371, 1235, 1271, 11.90, 13.26, 18, 200
2018/6/21 00:00:00, 365, 370, 1273, 1265, 11.83, 12.60, 12, 200
2018/6/21 12:00:00, 373, 372, 1367, 1277, 11.97, 13.19, 16, 200
2018/6/22 00:00:00, 371, 370, 1141, 1249, 11.83, 12.60, 54, 200
2018/6/22 12:00:00, 371, 368, 1273, 1231, 11.90, 13.95, 43, 200
2018/6/23 00:00:00, 373, 366, 1313, 1208, 11.83, 12.60, 14, 200
2018/6/23 12:00:00, 363, 364, 1195, 1201, 11.90, 13.26, 26, 200
